Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Han,2024-10-23 22:17:59,00:16:04,,Twilight of the Gods: 1. Sezon: Kuzgunları Sevindirmek (Bölüm 3),,Chrome PC (Cadmium),00:22:48,Not latest view,TR (Turkey)
Han,2024-10-23 22:17:53,00:00:04,,Twilight of the Gods: 1. Sezon: Solucan (Bölüm 4),,Chrome PC (Cadmium),00:00:11,Not latest view,TR (Turkey)
Han,2024-10-23 16:32:56,00:13:44,Autoplayed: user action: None; ,Trailer Park Boys: 2. Sezon: Karavan Parkımıza Ne Oldu? (Bölüm 1),,Sony PS4,00:14:23,00:14:23,TR (Turkey)
Han,2024-10-20 22:55:24,00:00:25,Autoplayed: user action: None; ,2. Sezon (Fragman): Erşan Kuneri,TRAILER,Sony PS4,00:00:25,00:00:25,TR (Turkey)
Han,2024-10-20 22:23:01,00:32:21,,Siyah Telefon,,Sony PS4,01:38:33,01:38:33,TR (Turkey)
Han,2024-10-20 21:15:26,01:06:19,Autoplayed: user action: None; ,Siyah Telefon,,Sony PS4,01:06:19,Not latest view,TR (Turkey)
Han,2024-10-20 21:14:30,00:00:05,Autoplayed: user action: None; ,Açlık (Kısa Video): Açlık,HOOK,Sony PS4,00:00:05,00:00:05,TR (Turkey)
Han,2024-10-20 21:13:54,00:00:09,Autoplayed: user action: None; ,5. Kısa Video: Dışarıdaki Tehlike,HOOK,Sony PS4,00:00:09,00:00:09,TR (Turkey)
Han,2024-10-20 21:13:36,00:00:12,Autoplayed: user action: None; ,5. Kısa Video: Dışarıdaki Tehlike,HOOK,Sony PS4,00:00:12,Not latest view,TR (Turkey)
Han,2024-10-20 21:13:27,00:00:07,Autoplayed: user action: None; ,Tanıtım Fragmanı: Saldırı,TEASER_TRAILER,Sony PS4,00:00:07,00:00:07,TR (Turkey)
Han,2024-10-20 21:12:21,00:00:04,Autoplayed: user action: None; ,4. Kısa Video: Belalı İş,HOOK,Sony PS4,00:00:04,00:00:04,TR (Turkey)
Han,2024-10-20 21:11:48,00:00:06,Autoplayed: user action: None; ,21_Manualhook_3_16x9,HOOK,Sony PS4,00:00:06,00:00:06,TR (Turkey)
Han,2024-10-20 21:11:32,00:00:06,Autoplayed: user action: None; ,Supporting Character Clip: Do Not Disturb,HOOK,Sony PS4,00:00:06,00:00:06,TR (Turkey)
Han,2024-10-20 21:11:00,00:00:14,Autoplayed: user action: None; ,Bajocero - Upper Bound Clip 11,HOOK,Sony PS4,00:00:14,00:00:14,TR (Turkey)
Han,2024-10-20 21:10:47,00:00:09,Autoplayed: user action: None; ,Fragman: Paramedik,TRAILER,Sony PS4,00:00:09,00:00:09,TR (Turkey)
Han,2024-10-20 21:10:20,00:00:24,Autoplayed: user action: None; ,Esaret (Kısa Video): Esaret,HOOK,Sony PS4,00:00:24,00:00:24,TR (Turkey)
Han,2024-10-20 21:08:31,00:01:08,Autoplayed: user action: None; ,Abis (Kısa Video): Abis,HOOK,Sony PS4,00:01:08,00:01:08,TR (Turkey)
Han,2024-10-20 21:06:11,00:01:56,Autoplayed: user action: None; ,Fractured (Fragman),TRAILER,Sony PS4,00:01:56,00:01:56,TR (Turkey)
Han,2024-10-20 21:05:57,00:00:09,Autoplayed: user action: None; ,Tanıtım Fragmanı: Nowhere,TEASER_TRAILER,Sony PS4,00:00:09,00:00:09,TR (Turkey)
Han,2024-10-20 21:05:29,00:00:22,Autoplayed: user action: None; ,Cennete Yakın (Kısa Video): Cennete Yakın,HOOK,Sony PS4,00:00:22,00:00:22,TR (Turkey)
Han,2024-10-20 21:05:01,00:00:06,Autoplayed: user action: None; ,2. Sezon (9. Kısa Video): Erşan Kuneri,HOOK,Sony PS4,00:00:06,00:00:06,TR (Turkey)
Han,2024-10-20 21:04:12,00:00:04,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_01_16x9_backfill,HOOK,Sony PS4,00:00:04,Not latest view,TR (Turkey)
Han,2024-10-19 20:59:59,00:44:07,,Prison Break: 1. Sezon: El Becerisi (Bölüm 10),,Sony PS4,00:43:23,00:43:23,TR (Turkey)
Han,2024-10-18 20:15:42,01:11:37,Autoplayed: user action: User_Interaction; ,Eltilerin Savaşı,,Sony PS4,01:50:27,01:50:27,TR (Turkey)
Han,2024-10-17 20:44:55,00:22:04,,Trailer Park Boys: 1. Sezon: Bu Aptalları Düğünüme Kim Çağırdı? (Bölüm 6),,Sony PS4,00:22:59,00:22:59,TR (Turkey)
Han,2024-10-17 20:44:37,00:00:08,Autoplayed: user action: None; ,"Trailer Park Boys: 1. Sezon: Eşcinsel Değilim, Lucy'yi Seviyorum... Belki de Eşcinselim (Bölüm 5)",,Sony PS4,00:23:25,Not latest view,TR (Turkey)
Han,2024-10-17 20:44:15,00:00:16,Autoplayed: user action: None; ,Prison Break: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:16,00:00:16,TR (Turkey)
Han,2024-10-13 22:56:54,00:43:45,Autoplayed: user action: User_Interaction; ,Prison Break: 1. Sezon: Tweener (Bölüm 9),,Sony PS4,00:43:27,00:43:27,TR (Turkey)
Han,2024-10-10 17:49:32,00:27:43,,The Gentlemen: 1. Sezon: Tommy Taklaya Geldi (Bölüm 2),,Sony PS4,00:59:50,00:59:50,TR (Turkey)
Han,2024-10-09 23:54:44,00:00:30,Autoplayed: user action: None; ,Prison Break: 1. Sezon: Tweener (Bölüm 9),,Sony PS4,00:01:43,Not latest view,TR (Turkey)
Han,2024-10-09 23:11:31,00:43:10,Autoplayed: user action: User_Interaction; ,Prison Break: 1. Sezon: Westmoreland (Bölüm 8),,Sony PS4,00:43:33,00:43:33,TR (Turkey)
Han,2024-10-09 23:11:10,00:00:07,,"Trailer Park Boys: 1. Sezon: Eşcinsel Değilim, Lucy'yi Seviyorum... Belki de Eşcinselim (Bölüm 5)",,Sony PS4,00:18:54,Not latest view,TR (Turkey)
Han,2024-10-09 23:10:56,00:00:07,Autoplayed: user action: None; ,1. Sezon (4. Kısa Video): İlk Beş,HOOK,Sony PS4,00:00:07,00:00:07,TR (Turkey)
Han,2024-10-07 18:58:54,00:00:24,Autoplayed: user action: None; ,"Trailer Park Boys: 1. Sezon: Eşcinsel Değilim, Lucy'yi Seviyorum... Belki de Eşcinselim (Bölüm 5)",,Sony PS4,00:19:11,Not latest view,TR (Turkey)
Han,2024-10-05 22:19:33,00:18:37,Autoplayed: user action: None; ,"Trailer Park Boys: 1. Sezon: Eşcinsel Değilim, Lucy'yi Seviyorum... Belki de Eşcinselim (Bölüm 5)",,Sony PS4,00:18:49,Not latest view,TR (Turkey)
Han,2024-10-05 21:58:56,00:20:35,Autoplayed: user action: User_Interaction; ,Trailer Park Boys: 1. Sezon: Mrs. Peterson'ın Köpeği Sapıttı (Bölüm 4),,Sony PS4,00:21:24,Not latest view,TR (Turkey)
Han,2024-10-05 21:36:19,00:22:35,,Trailer Park Boys: 1. Sezon: Bay Lahey'de Porno Kasetim Var! (Bölüm 3),,Sony PS4,00:22:48,Not latest view,TR (Turkey)
Han,2024-10-05 21:14:23,00:21:54,,"Trailer Park Boys: 1. Sezon: Boşver Devlet Okulunu, Haydi İçelim ve Tavuk Yiyelim (Bölüm 2)",,Sony PS4,00:22:51,00:22:51,TR (Turkey)
Han,2024-10-05 21:10:14,00:04:06,,Trailer Park Boys: 1. Sezon: Silahını Al ve Karavan Parkımdan Defol (Bölüm 1),,Sony PS4,00:22:34,00:22:34,TR (Turkey)
Han,2024-10-05 21:10:04,00:00:07,Autoplayed: user action: None; ,Trailer Park Boys: Season 1_hook_05_16x9,HOOK,Sony PS4,00:00:07,00:00:07,TR (Turkey)
Han,2024-10-05 21:08:54,00:00:31,Autoplayed: user action: None; ,21_Manualhook_3_16x9,HOOK,Sony PS4,00:00:31,Not latest view,TR (Turkey)
Han,2024-10-05 21:08:21,00:00:27,Autoplayed: user action: None; ,Fragman: Rebel Ridge,TRAILER,Sony PS4,00:00:27,00:00:27,TR (Turkey)
Han,2024-10-05 21:08:02,00:00:04,Autoplayed: user action: None; ,4. Sezon (Kısa Video): Emily in Paris,HOOK,Sony PS4,00:00:04,00:00:04,TR (Turkey)
Han,2024-10-05 21:06:16,00:00:56,,Mini Dizi (Fragman): Vince McMahon,TRAILER,Sony PS4,00:00:56,00:00:56,TR (Turkey)
Han,2024-10-05 21:04:49,00:01:25,,1. Sezon (Fragman): Tanınmış Şefler Tanınmamış Şeflere Karşı,TRAILER,Sony PS4,00:01:25,00:01:25,TR (Turkey)
Han,2024-10-05 21:03:47,00:01:00,,Breaking Bad: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:01:00,00:01:00,TR (Turkey)
Han,2024-10-05 21:02:26,00:01:20,,Fragman: Dandadan,TRAILER,Sony PS4,00:01:20,00:01:20,TR (Turkey)
Han,2024-10-05 21:01:44,00:00:39,,Dexter: Season 1_hook_primary_16x9,HOOK,Sony PS4,00:00:39,Not latest view,TR (Turkey)
Han,2024-10-05 20:59:18,00:02:23,,The Lyle and Erik Menendez Story (Fragman): Canavarlar: Lyle ve Erik Menendez'in Hikâyesi,TRAILER,Sony PS4,00:02:23,00:02:23,TR (Turkey)
Han,2024-10-05 20:57:34,00:01:42,Autoplayed: user action: None; ,Fragman: The Platform,TRAILER,Sony PS4,00:01:42,00:01:42,TR (Turkey)
Han,2024-10-05 19:16:27,01:35:56,,The Platform 2,,Sony PS4,01:33:45,01:33:45,TR (Turkey)
Han,2024-10-05 19:15:47,00:00:37,Autoplayed: user action: None; ,Kısa Video: The Platform 2,HOOK,Sony PS4,00:00:37,00:00:37,TR (Turkey)
Han,2024-10-04 20:08:57,00:17:08,Autoplayed: user action: User_Interaction; ,Trailer Park Boys: 1. Sezon: Silahını Al ve Karavan Parkımdan Defol (Bölüm 1),,Sony PS4,00:18:28,Not latest view,TR (Turkey)
Han,2024-10-03 22:13:03,00:41:50,,"Prison Break: 1. Sezon: İsyanlar, Delikler ve Şeytan: Kısım 2 (Bölüm 7)",,Sony PS4,00:42:16,00:42:16,TR (Turkey)
Han,2024-10-02 22:07:52,00:41:54,,"Prison Break: 1. Sezon: İsyanlar, Delikler ve Şeytan: Kısım 1 (Bölüm 6)",,Sony PS4,00:43:26,00:43:26,TR (Turkey)
Han,2024-10-01 22:13:57,00:00:39,Autoplayed: user action: None; ,"Prison Break: 1. Sezon: İsyanlar, Delikler ve Şeytan: Kısım 1 (Bölüm 6)",,Sony PS4,00:01:53,Not latest view,TR (Turkey)
Han,2024-10-01 21:32:01,00:41:53,Autoplayed: user action: User_Interaction; ,"Prison Break: 1. Sezon: English, Fitz veya Percy (Bölüm 5)",,Sony PS4,00:43:19,00:43:19,TR (Turkey)
Han,2024-10-01 20:27:20,00:43:05,Autoplayed: user action: User_Interaction; ,Prison Break: 1. Sezon: Tatlı Zehir (Bölüm 4),,Sony PS4,00:43:31,00:43:31,TR (Turkey)
Han,2024-10-01 17:52:49,00:00:02,,Twilight of the Gods: 1. Sezon: Solucan (Bölüm 4),,Sony PS4,00:00:07,Not latest view,TR (Turkey)
Han,2024-10-01 17:30:02,00:22:44,Autoplayed: user action: User_Interaction; ,Twilight of the Gods: 1. Sezon: Kuzgunları Sevindirmek (Bölüm 3),,Sony PS4,00:22:44,Not latest view,TR (Turkey)
Han,2024-10-01 16:12:40,00:22:57,,Twilight of the Gods: 1. Sezon: Kâfir Mızrak (Bölüm 2),,Sony PS4,00:23:14,00:23:14,TR (Turkey)
Han,2024-10-01 15:39:38,00:28:38,Autoplayed: user action: User_Interaction; ,Twilight of the Gods: 1. Sezon: Gelinin Bedeli (Bölüm 1),,Sony PS4,00:27:46,00:27:46,TR (Turkey)
Han,2024-09-30 21:18:35,01:48:31,,Delidolu 3,,Sony PS4,01:48:32,01:48:32,TR (Turkey)
Han,2024-09-30 21:17:55,00:00:37,Autoplayed: user action: None; ,Fragman: Delidolu 3,TRAILER,Sony PS4,00:00:37,00:00:37,TR (Turkey)
Han,2024-09-30 21:16:10,00:00:57,Autoplayed: user action: None; ,1. Tanıtım Fragmanı: Don't Look Up,TEASER_TRAILER,Sony PS4,00:00:57,00:00:57,TR (Turkey)
Han,2024-09-30 21:15:52,00:00:04,Autoplayed: user action: None; ,Matilda_hook_03_16x9,HOOK,Sony PS4,00:00:04,00:00:04,TR (Turkey)
Han,2024-09-30 21:15:40,00:00:10,Autoplayed: user action: None; ,Fragman: The Adam Project,TRAILER,Sony PS4,00:00:10,00:00:10,TR (Turkey)
Han,2024-09-30 21:14:55,00:00:05,Autoplayed: user action: None; ,The Platform_hook_01_16x9,HOOK,Sony PS4,00:00:05,00:00:05,TR (Turkey)
Han,2024-09-30 21:14:45,00:00:06,Autoplayed: user action: None; ,Zaferin Rengi_hook_04_16x9,HOOK,Sony PS4,00:00:06,00:00:06,TR (Turkey)
Han,2024-09-30 21:14:30,00:00:12,Autoplayed: user action: None; ,Moneyball_hook_primary_16x9,HOOK,Sony PS4,00:00:12,00:00:12,TR (Turkey)
Han,2024-09-30 21:14:03,00:00:06,Autoplayed: user action: None; ,2. Kısa Video: Çirkinler,HOOK,Sony PS4,00:00:06,00:00:06,TR (Turkey)
Han,2024-09-30 21:03:51,00:06:06,Autoplayed: user action: User_Interaction; ,Inside Bill's Brain: Decoding Bill Gates: Mini Dizi: 1. Kısım (Bölüm 1),,Sony PS4,00:02:23,00:02:23,TR (Turkey)
Han,2024-09-30 21:03:45,00:00:02,Autoplayed: user action: None; ,Bill Gates ile Geleceğe Dair Sohbetler: 1. Sezon: YZ Bizim İçin/Bize Karşı Neler Yapabilir? (Bölüm 1),,Sony PS4,00:00:02,00:00:02,TR (Turkey)
Han,2024-09-27 23:10:57,00:00:13,Autoplayed: user action: None; ,Prison Break: 1. Sezon: Tatlı Zehir (Bölüm 4),,Sony PS4,00:01:02,Not latest view,TR (Turkey)
Han,2024-09-27 22:06:45,00:42:11,Autoplayed: user action: User_Interaction; ,Prison Break: 1. Sezon: Test (Bölüm 3),,Sony PS4,00:43:30,00:43:30,TR (Turkey)
Han,2024-09-27 21:22:54,00:43:05,,Prison Break: 1. Sezon: Allen (Bölüm 2),,Sony PS4,00:43:30,00:43:30,TR (Turkey)
Han,2024-09-27 21:22:36,00:00:13,Autoplayed: user action: None; ,Prison Break: Season 1_hook_01_16x9,HOOK,Sony PS4,00:00:13,00:00:13,TR (Turkey)
Han,2024-09-27 08:22:58,00:56:44,Autoplayed: user action: User_Interaction; ,The 8 Show: Mini Dizi: 8. Bölüm (Bölüm 8),,Sony PS4,00:57:40,00:57:40,TR (Turkey)
Han,2024-09-27 07:47:13,00:35:21,Autoplayed: user action: User_Interaction; ,The 8 Show: Mini Dizi: 7. Bölüm (Bölüm 7),,Sony PS4,00:37:50,00:37:50,TR (Turkey)
Han,2024-09-27 07:04:54,00:40:16,,The 8 Show: Mini Dizi: 6. Bölüm (Bölüm 6),,Sony PS4,00:38:36,00:38:36,TR (Turkey)
Han,2024-09-27 06:24:21,00:38:12,,The 8 Show: Mini Dizi: 5. Bölüm (Bölüm 5),,Sony PS4,00:39:13,00:39:13,TR (Turkey)
Han,2024-09-27 05:54:14,00:30:04,,The 8 Show: Mini Dizi: 4. Bölüm (Bölüm 4),,Sony PS4,00:47:27,00:47:27,TR (Turkey)
Han,2024-09-26 23:03:27,00:00:11,,The 8 Show: Mini Dizi: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:17:26,Not latest view,TR (Turkey)
Han,2024-09-26 19:46:18,00:16:22,,The 8 Show: Mini Dizi: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:17:15,Not latest view,TR (Turkey)
Han,2024-09-26 19:13:25,00:28:20,,The 8 Show: Mini Dizi: 3. Bölüm (Bölüm 3),,Chrome PC (Cadmium),00:43:23,00:43:23,TR (Turkey)
Han,2024-09-26 19:01:31,00:11:52,,The 8 Show: Mini Dizi: 2. Bölüm (Bölüm 2),,Chrome PC (Cadmium),00:42:00,00:42:00,TR (Turkey)
Han,2024-09-26 19:01:24,00:00:05,Autoplayed: user action: None; ,Mini Dizi (4. Kısa Video): Vince McMahon,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,TR (Turkey)
Han,2024-09-26 18:23:46,00:23:43,,The Gentlemen: 1. Sezon: Tommy Taklaya Geldi (Bölüm 2),,Sony PS4,00:32:08,Not latest view,TR (Turkey)
Han,2024-09-26 18:22:54,00:00:18,Autoplayed: user action: None; ,1. Sezon (2. Tanıtım Fragmanı): The Gentlemen,TEASER_TRAILER,Sony PS4,00:00:18,00:00:18,TR (Turkey)
Han,2024-09-26 18:22:14,00:00:04,Autoplayed: user action: None; ,1. Sezon Fragmanı: Bojack Horseman,TRAILER,Sony PS4,00:00:04,00:00:04,TR (Turkey)
Han,2024-09-26 15:32:09,00:29:09,,The 8 Show: Mini Dizi: 2. Bölüm (Bölüm 2),,Sony PS4,00:30:08,Not latest view,TR (Turkey)
Han,2024-09-26 14:58:25,00:33:41,,The 8 Show: Mini Dizi: 1. Bölüm (Bölüm 1),,Sony PS4,00:43:13,00:43:13,TR (Turkey)
Han,2024-09-26 11:26:51,00:09:34,,The 8 Show: Mini Dizi: 1. Bölüm (Bölüm 1),,Sony PS4,00:09:34,Not latest view,TR (Turkey)
Han,2024-09-26 11:26:33,00:00:05,Autoplayed: user action: None; ,Fragman: Rebel Ridge,TRAILER,Sony PS4,00:00:05,Not latest view,TR (Turkey)
Han,2024-09-26 11:26:18,00:00:13,Autoplayed: user action: None; ,1. Sezon (2. Kısa Video): Tanınmış Şefler Tanınmamış Şeflere Karşı,HOOK,Sony PS4,00:00:13,00:00:13,TR (Turkey)
Han,2024-09-26 11:26:05,00:00:05,Autoplayed: user action: None; ,1. Sezon (2. Kısa Video): The Queen of Villains,HOOK,Sony PS4,00:00:05,00:00:05,TR (Turkey)
Han,2024-09-26 11:25:49,00:00:05,Autoplayed: user action: None; ,1. Sezon (Kısa Video): Archive 81,HOOK,Sony PS4,00:00:05,00:00:05,TR (Turkey)
Han,2024-09-26 11:25:21,00:00:12,Autoplayed: user action: None; ,Mini Dizi (2. Kısa Video): The 8 Show,HOOK,Sony PS4,00:00:12,00:00:12,TR (Turkey)
Han,2024-09-26 11:16:08,00:08:17,Autoplayed: user action: User_Interaction; ,Twilight of the Gods: 1. Sezon: Gelinin Bedeli (Bölüm 1),,Sony PS4,00:08:17,Not latest view,TR (Turkey)
Han,2024-09-25 15:28:53,00:00:11,Autoplayed: user action: None; ,1. Sezon (Tanıtım Fragmanı): BEEF,TEASER_TRAILER,Sony PS4,00:00:11,00:00:11,TR (Turkey)
Han,2024-09-25 15:26:26,00:00:04,Autoplayed: user action: None; ,1. Sezon (1. Kısa Video): ONE PIECE,HOOK,Sony PS4,00:00:04,00:00:04,TR (Turkey)
Han,2024-09-25 15:26:13,00:00:04,Autoplayed: user action: None; ,1. Tanıtım Fragmanı: KAOS,TEASER_TRAILER,Sony PS4,00:00:04,00:00:04,TR (Turkey)
Han,2024-09-25 15:25:59,00:00:04,Autoplayed: user action: None; ,The Lyle and Erik Menendez Story (3. Tanıtım Fragmanı): Canavarlar: Lyle ve Erik Menendez'in Hikâyesi,TEASER_TRAILER,Sony PS4,00:00:04,00:00:04,TR (Turkey)
Han,2024-09-25 15:13:53,00:10:09,,KAOS: Sezon 1: 8. Bölüm (Bölüm 8),,Sony PS4,00:44:11,00:44:11,TR (Turkey)
Han,2024-09-24 14:54:07,00:00:39,Autoplayed: user action: None; ,Dexter: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:39,Not latest view,TR (Turkey)
Han,2024-09-24 14:25:16,00:27:14,,KAOS: Sezon 1: 8. Bölüm (Bölüm 8),,Chrome PC (Cadmium),00:44:25,Not latest view,TR (Turkey)
Han,2024-09-24 14:25:10,00:00:04,,KAOS: Sezon 1: 7. Bölüm (Bölüm 7),,Chrome PC (Cadmium),00:00:04,00:00:04,TR (Turkey)
Han,2024-09-24 09:12:54,00:13:51,,KAOS: Sezon 1: 8. Bölüm (Bölüm 8),,Sony PS4,00:15:45,Not latest view,TR (Turkey)
Han,2024-09-24 08:36:34,00:09:34,Autoplayed: user action: User_Interaction; ,KAOS: Sezon 1: 8. Bölüm (Bölüm 8),,Sony PS4,00:09:40,Not latest view,TR (Turkey)
Han,2024-09-24 07:56:48,00:39:42,,KAOS: Sezon 1: 7. Bölüm (Bölüm 7),,Sony PS4,00:39:47,Not latest view,TR (Turkey)
Han,2024-09-24 07:46:38,00:09:29,,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Sony PS4,00:43:17,00:43:17,TR (Turkey)
Han,2024-09-23 22:57:27,00:01:09,Autoplayed: user action: None; ,KAOS: Sezon 1: 7. Bölüm (Bölüm 7),,Chrome PC (Cadmium),00:01:21,Not latest view,TR (Turkey)
Han,2024-09-23 22:40:02,00:17:02,,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:43:20,Not latest view,TR (Turkey)
Han,2024-09-22 08:36:26,00:01:58,,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:04:41,Not latest view,TR (Turkey)
Han,2024-09-22 08:20:34,00:14:25,,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:40:24,00:40:24,TR (Turkey)
Han,2024-09-22 07:41:12,00:05:27,,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:09:04,Not latest view,TR (Turkey)
Han,2024-09-22 07:34:32,00:05:30,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:50:18,00:50:18,TR (Turkey)
Han,2024-09-22 01:09:28,00:01:49,Autoplayed: user action: None; ,KAOS: Sezon 1: 7. Bölüm (Bölüm 7),,Chrome PC (Cadmium),00:02:00,Not latest view,TR (Turkey)
Han,2024-09-22 00:26:19,00:43:08,,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:43:20,Not latest view,TR (Turkey)
Han,2024-09-21 23:45:59,00:40:20,,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:40:27,Not latest view,TR (Turkey)
Han,2024-09-21 23:00:57,00:44:57,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:50:15,Not latest view,TR (Turkey)
Han,2024-09-21 23:00:35,00:00:21,,KAOS: Sezon 1: 7. Bölüm (Bölüm 7),,Chrome PC (Cadmium),00:00:21,Not latest view,TR (Turkey)
Han,2024-09-21 23:00:22,00:00:10,Autoplayed: user action: None; ,1. Sezon (5. Kısa Video): Twilight of the Gods,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,TR (Turkey)
Han,2024-09-21 09:16:51,00:01:49,Autoplayed: user action: None; ,KAOS: Sezon 1: 7. Bölüm (Bölüm 7),,Chrome PC (Cadmium),00:02:00,Not latest view,TR (Turkey)
Han,2024-09-21 08:33:42,00:43:08,,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:43:20,Not latest view,TR (Turkey)
Han,2024-09-21 07:53:22,00:40:20,,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:40:27,Not latest view,TR (Turkey)
Han,2024-09-21 06:51:05,00:47:22,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:50:15,Not latest view,TR (Turkey)
Han,2024-09-21 06:51:01,00:00:03,,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:00:06,Not latest view,TR (Turkey)
Han,2024-09-19 21:38:13,00:01:48,Autoplayed: user action: None; ,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:02:00,Not latest view,TR (Turkey)
Han,2024-09-19 20:57:53,00:40:19,,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:40:27,Not latest view,TR (Turkey)
Han,2024-09-19 20:07:43,00:50:09,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:50:15,Not latest view,TR (Turkey)
Han,2024-09-19 19:52:19,00:12:09,,KAOS: Sezon 1: 3. Bölüm (Bölüm 3),,Chrome PC (Cadmium),00:43:03,00:43:03,TR (Turkey)
Han,2024-09-19 19:52:12,00:00:05,,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:00:03,Not latest view,TR (Turkey)
Han,2024-09-18 22:07:15,00:01:48,Autoplayed: user action: None; ,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:02:00,Not latest view,TR (Turkey)
Han,2024-09-18 21:26:54,00:40:20,,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:40:27,Not latest view,TR (Turkey)
Han,2024-09-18 20:36:44,00:50:09,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:50:15,Not latest view,TR (Turkey)
Han,2024-09-18 20:14:22,00:22:12,,KAOS: Sezon 1: 3. Bölüm (Bölüm 3),,Chrome PC (Cadmium),00:43:03,Not latest view,TR (Turkey)
Han,2024-09-18 20:14:14,00:00:07,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:45:21,Not latest view,TR (Turkey)
Han,2024-09-17 22:38:17,00:45:08,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:45:14,Not latest view,TR (Turkey)
Han,2024-09-17 22:09:51,00:28:16,,KAOS: Sezon 1: 3. Bölüm (Bölüm 3),,Chrome PC (Cadmium),00:43:04,Not latest view,TR (Turkey)
Han,2024-09-17 22:09:32,00:00:15,,KAOS: Sezon 1: 2. Bölüm (Bölüm 2),,Chrome PC (Cadmium),00:28:30,00:28:30,TR (Turkey)
Han,2024-09-17 00:44:43,00:01:48,Autoplayed: user action: None; ,KAOS: Sezon 1: 6. Bölüm (Bölüm 6),,Chrome PC (Cadmium),00:02:00,Not latest view,TR (Turkey)
Han,2024-09-17 00:04:22,00:40:20,,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:40:27,Not latest view,TR (Turkey)
Han,2024-09-16 23:14:12,00:50:09,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:50:15,Not latest view,TR (Turkey)
Han,2024-09-16 22:41:48,00:32:20,,KAOS: Sezon 1: 3. Bölüm (Bölüm 3),,Chrome PC (Cadmium),00:43:03,Not latest view,TR (Turkey)
Han,2024-09-15 17:22:48,00:19:07,,KAOS: Sezon 1: 3. Bölüm (Bölüm 3),,Chrome PC (Cadmium),00:19:13,Not latest view,TR (Turkey)
Han,2024-09-15 16:58:51,00:23:48,,KAOS: Sezon 1: 2. Bölüm (Bölüm 2),,Chrome PC (Cadmium),00:47:23,Not latest view,TR (Turkey)
Han,2024-09-15 16:58:46,00:00:04,,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:00:04,Not latest view,TR (Turkey)
Han,2024-09-15 16:58:31,00:00:05,Autoplayed: user action: None; ,1. Sezon (2. Kısa Video): Terminator Zero,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,TR (Turkey)
Han,2024-09-15 09:17:06,00:01:53,Autoplayed: user action: None; ,KAOS: Sezon 1: 5. Bölüm (Bölüm 5),,Chrome PC (Cadmium),00:02:00,Not latest view,TR (Turkey)
Han,2024-09-15 08:26:56,00:50:09,,KAOS: Sezon 1: 4. Bölüm (Bölüm 4),,Chrome PC (Cadmium),00:50:15,Not latest view,TR (Turkey)
